Title/Synonyms	IUPAC	InChI	Isomeric_SMILES	Canonical_SMILES	PUBCHEM_CID	Status	Source
2-acetamido-3-[(Z)-1,2-dichloroethenyl]sulfanylpropanoic acid/SCHEMBL18094369	2-acetamido-3-[(Z)-1,2-dichloroethenyl]sulfanylpropanoic acid	InChI=1S/C7H9Cl2NO3S/c1-4(11)10-5(7(12)13)3-14-6(9)2-8/h2,5H,3H2,1H3,(H,10,11)(H,12,13)/b6-2+	CC(=O)NC(CS/C(=C/Cl)/Cl)C(=O)O	Cl/C=C(/SCC(C(=O)O)NC(=O)C)\Cl	20838963	-1	PMID: 19702240
	[(E)-1,2-dichloroethenyl]sulfanylmethylbenzene	InChI=1S/C9H8Cl2S/c10-6-9(11)12-7-8-4-2-1-3-5-8/h1-6H,7H2/b9-6-	C1=CC=C(C=C1)CS/C(=C\Cl)/Cl	Cl/C=C(\SCc1ccccc1)/Cl	10584943	-1	PMID: 19702240
Chloroallyl methenamine/Chloroallyl methenamine	1-[(Z)-3-chloroprop-2-enyl]-3,5,7-triaza-1-azoniatricyclo[3.3.1.13,7]decane	InChI=1S/C9H16ClN4/c10-2-1-3-14-7-11-4-12(8-14)6-13(5-11)9-14/h1-2H,3-9H2/q+1/b2-1-	C1N2CN3CN1C[N+](C2)(C3)C/C=C\Cl	Cl/C=C\C[N+]12CN3CN(C2)CN(C1)C3	5846454	-1	PMID: 19702240
(S)-2-(Trichloromethyl)oxirane/(S)-2-(Trichloromethyl)oxirane	(2S)-2-(trichloromethyl)oxirane	InChI=1S/C3H3Cl3O/c4-3(5,6)2-1-7-2/h2H,1H2/t2-/m0/s1	C1[C@H](O1)C(Cl)(Cl)Cl	ClC([C@H]1OC1)(Cl)Cl	15939153	-1	PMID: 19702240
Dichloronitromethane/Dichloronitromethane	dichloro(nitro)methane	InChI=1S/CHCl2NO2/c2-1(3)4(5)6/h1H	C([N+](=O)[O-])(Cl)Cl	ClC([N+](=O)[O-])Cl	165571	-1	PMID: 19702240
(Z)-2-Chloro-3-(dichloromethyl)-2-butenedioic acid/(Z)-2-Chloro-3-(dichloromethyl)-2-butenedioic acid	(Z)-2-chloro-3-(dichloromethyl)but-2-enedioic acid	InChI=1S/C5H3Cl3O4/c6-2(5(11)12)1(3(7)8)4(9)10/h3H,(H,9,10)(H,11,12)/b2-1+	C(/C(=C(/C(=O)O)\Cl)/C(=O)O)(Cl)Cl	ClC(/C(=C(/C(=O)O)\Cl)/C(=O)O)Cl	3034284	-1	PMID: 19702240
1,2,2-Trichlorovinyl 2-nitrophenyl disulfide/1,2,2-Trichlorovinyl 2-nitrophenyl disulfide	1-nitro-2-(1,2,2-trichloroethenyldisulfanyl)benzene	InChI=1S/C8H4Cl3NO2S2/c9-7(10)8(11)16-15-6-4-2-1-3-5(6)12(13)14/h1-4H	C1=CC=C(C(=C1)[N+](=O)[O-])SSC(=C(Cl)Cl)Cl	ClC(=C(SSc1ccccc1[N+](=O)[O-])Cl)Cl	154438	-1	PMID: 19702240
1-Fluoro-2,2-dichlorovinyl 2-nitrophenyl disulfide/1-Fluoro-2,2-dichlorovinyl 2-nitrophenyl disulfide	1-[(2,2-dichloro-1-fluoroethenyl)disulfanyl]-2-nitrobenzene	InChI=1S/C8H4Cl2FNO2S2/c9-7(10)8(11)16-15-6-4-2-1-3-5(6)12(13)14/h1-4H	C1=CC=C(C(=C1)[N+](=O)[O-])SSC(=C(Cl)Cl)F	ClC(=C(SSc1ccccc1[N+](=O)[O-])F)Cl	154439	-1	PMID: 19702240
2-Chloroacrolein/2-Chloroacrolein	2-chloroprop-2-enal	InChI=1S/C3H3ClO/c1-3(4)2-5/h2H,1H2	C=C(C=O)Cl	ClC(=C)C=O	560790	-1	PMID: 19702240
3,3-Dichloro-4-(dichloromethylene)-2,5-pyrrolidinedione/3,3-Dichloro-4-(dichloromethylene)-2,5-pyrrolidinedione	3,3-dichloro-4-(dichloromethylidene)pyrrolidine-2,5-dione	InChI=1S/C5HCl4NO2/c6-2(7)1-3(11)10-4(12)5(1,8)9/h(H,10,11,12)	C1(=C(Cl)Cl)C(=O)NC(=O)C1(Cl)Cl	ClC(=C1C(=O)NC(=O)C1(Cl)Cl)Cl	154800	-1	PMID: 19702240
5-Dichloromethylene-2-furanone/5-Dichloromethylene-2-furanone	5-(dichloromethylidene)furan-2-one	InChI=1S/C5H2Cl2O2/c6-5(7)3-1-2-4(8)9-3/h1-2H	C1=CC(=O)OC1=C(Cl)Cl	ClC(=C1C=CC(=O)O1)Cl	260028	-1	PMID: 19702240
3-Chloro-5-dichloromethylene-2-furanone/3-Chloro-5-dichloromethylene-2-furanone	3-chloro-5-(dichloromethylidene)furan-2-one	InChI=1S/C5HCl3O2/c6-2-1-3(4(7)8)10-5(2)9/h1H	C1=C(C(=O)OC1=C(Cl)Cl)Cl	ClC(=C1OC(=O)C(=C1)Cl)Cl	150576	-1	PMID: 19702240
3,4-Dichloro-5-dichloromethylene-2-furanone/31555-54-1	3,4-dichloro-5-(dichloromethylidene)furan-2-one	InChI=1S/C5Cl4O2/c6-1-2(7)5(10)11-3(1)4(8)9	C1(=C(C(=O)OC1=C(Cl)Cl)Cl)Cl	ClC(=C1OC(=O)C(=C1Cl)Cl)Cl	147390	-1	PMID: 19702240
3,5-Dinitrobenzoyl chloride/3,5-Dinitrobenzoyl chloride	3,5-dinitrobenzoyl chloride	InChI=1S/C7H3ClN2O5/c8-7(11)4-1-5(9(12)13)3-6(2-4)10(14)15/h1-3H	C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)Cl	ClC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	7432	-1	PMID: 19702240
o-Toluoyl chloride/o-Toluoyl chloride	2-methylbenzoyl chloride	InChI=1S/C8H7ClO/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3	CC1=CC=CC=C1C(=O)Cl	ClC(=O)c1ccccc1C	70276	-1	PMID: 19702240
Phthaloyl dichloride/Phthaloyl dichloride	benzene-1,2-dicarbonyl chloride	InChI=1S/C8H4Cl2O2/c9-7(11)5-3-1-2-4-6(5)8(10)12/h1-4H	C1=CC=C(C(=C1)C(=O)Cl)C(=O)Cl	ClC(=O)c1ccccc1C(=O)Cl	6955	-1	PMID: 19702240
2-Chlorobenzoyl chloride/2-Chlorobenzoyl chloride	2-chlorobenzoyl chloride	InChI=1S/C7H4Cl2O/c8-6-4-2-1-3-5(6)7(9)10/h1-4H	C1=CC=C(C(=C1)C(=O)Cl)Cl	ClC(=O)c1ccccc1Cl	69110	-1	PMID: 19702240
Phenylacetyl chloride/PHENYLACETYL CHLORIDE	2-phenylacetyl chloride	InChI=1S/C8H7ClO/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2	C1=CC=C(C=C1)CC(=O)Cl	ClC(=O)Cc1ccccc1	7679	-1	PMID: 19702240
3-Phenylpropionyl chloride/3-Phenylpropanoyl chloride	3-phenylpropanoyl chloride	InChI=1S/C9H9ClO/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2	C1=CC=C(C=C1)CCC(=O)Cl	ClC(=O)CCc1ccccc1	64801	-1	PMID: 19702240
9-Fluorenylmethyl chloroformate/28920-43-6	9H-fluoren-9-ylmethyl carbonochloridate	InChI=1S/C15H11ClO2/c16-15(17)18-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14H,9H2	C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)Cl	ClC(=O)OCC1c2ccccc2-c2c1cccc2	34367	-1	PMID: 19702240
3-(Dichloromethyl)-2,4,4-trichloro-2-butenoic acid/3-(Dichloromethyl)-2,4,4-trichloro-2-butenoic acid	2,4,4-trichloro-3-(dichloromethyl)but-2-enoic acid	InChI=1S/C5H3Cl5O2/c6-2(5(11)12)1(3(7)8)4(9)10/h3-4H,(H,11,12)	C(C(=C(C(=O)O)Cl)C(Cl)Cl)(Cl)Cl	ClC(C(=C(C(=O)O)Cl)C(Cl)Cl)Cl	57164	-1	PMID: 19702240
2-Butenoic acid, 4,4-dichloro-3-(dichloromethyl)-/3-(Dichloromethyl)-4,4-dichloro-2-butenoic acid	4,4-dichloro-3-(dichloromethyl)but-2-enoic acid	InChI=1S/C5H4Cl4O2/c6-4(7)2(5(8)9)1-3(10)11/h1,4-5H,(H,10,11)	C(=C(C(Cl)Cl)C(Cl)Cl)C(=O)O	ClC(C(=CC(=O)O)C(Cl)Cl)Cl	60553	-1	PMID: 19702240
Pentachloroacetone/PENTACHLOROACETONE	1,1,1,3,3-pentachloropropan-2-one	InChI=1S/C3HCl5O/c4-2(5)1(9)3(6,7)8/h2H	C(C(=O)C(Cl)(Cl)Cl)(Cl)Cl	ClC(C(=O)C(Cl)(Cl)Cl)Cl	15673	-1	PMID: 19702240
1,1,3,3-Tetrachloroacetone/1,1,3,3-Tetrachloroacetone	1,1,3,3-tetrachloropropan-2-one	InChI=1S/C3H2Cl4O/c4-2(5)1(8)3(6)7/h2-3H	C(C(=O)C(Cl)Cl)(Cl)Cl	ClC(C(=O)C(Cl)Cl)Cl	12436	-1	PMID: 19702240
1-(Dichloroacetyl)-3-(5-nitro-2-thiazolyl)-2-imidazolidinone/BA 40922	1-(2,2-dichloroacetyl)-3-(5-nitro-1,3-thiazol-2-yl)imidazolidin-2-one	InChI=1S/C8H6Cl2N4O4S/c9-5(10)6(15)12-1-2-13(8(12)16)7-11-3-4(19-7)14(17)18/h3,5H,1-2H2	C1CN(C(=O)N1C2=NC=C(S2)[N+](=O)[O-])C(=O)C(Cl)Cl	ClC(C(=O)N1CCN(C1=O)c1ncc(s1)[N+](=O)[O-])Cl	56437	-1	PMID: 19702240
2,2-Dichloro-N-(5-methyl-2,1-benzisothiazol-3-yl)acetamide/99523-58-7	2,2-dichloro-N-(5-methyl-2,1-benzothiazol-3-yl)acetamide	InChI=1S/C10H8Cl2N2OS/c1-5-2-3-7-6(4-5)10(16-14-7)13-9(15)8(11)12/h2-4,8H,1H3,(H,13,15)	CC1=CC2=C(SN=C2C=C1)NC(=O)C(Cl)Cl	ClC(C(=O)Nc1snc2c1cc(C)cc2)Cl	13497333	-1	PMID: 19702240
Bis(2,3,3,3-tetrachloropropyl) ether/Bis(2,3,3,3-tetrachloropropyl) ether	1,1,1,2-tetrachloro-3-(2,3,3,3-tetrachloropropoxy)propane	InChI=1S/C6H6Cl8O/c7-3(5(9,10)11)1-15-2-4(8)6(12,13)14/h3-4H,1-2H2	C(C(C(Cl)(Cl)Cl)Cl)OCC(C(Cl)(Cl)Cl)Cl	ClC(C(Cl)(Cl)Cl)COCC(C(Cl)(Cl)Cl)Cl	518659	-1	PMID: 19702240
(2S)-2-(2,2,2-trichloroethyl)oxirane/CHEMBL468798	(2S)-2-(2,2,2-trichloroethyl)oxirane	InChI=1S/C4H5Cl3O/c5-4(6,7)1-3-2-8-3/h3H,1-2H2/t3-/m0/s1	C1[C@@H](O1)CC(Cl)(Cl)Cl	ClC(C[C@@H]1OC1)(Cl)Cl	44577300	-1	PMID: 19702240
(2R)-4-chloro-3-(dichloromethyl)-2-hydroxy-2H-furan-5-one/ZINC5783651	(2R)-4-chloro-3-(dichloromethyl)-2-hydroxy-2H-furan-5-one	InChI=1S/C5H3Cl3O3/c6-2-1(3(7)8)4(9)11-5(2)10/h3-4,9H/t4-/m1/s1	[C@@H]1(C(=C(C(=O)O1)Cl)C(Cl)Cl)O	ClC(C1=C(Cl)C(=O)O[C@H]1O)Cl	92280056	-1	PMID: 19702240
3-Chloro-4-(dichloromethyl)-2(5H)-furanone/3-Chloro-4-(dichloromethyl)-2(5H)-furanone	4-chloro-3-(dichloromethyl)-2H-furan-5-one	InChI=1S/C5H3Cl3O2/c6-3-2(4(7)8)1-10-5(3)9/h4H,1H2	C1C(=C(C(=O)O1)Cl)C(Cl)Cl	ClC(C1=C(Cl)C(=O)OC1)Cl	86368	-1	PMID: 19702240
3-Chloro-4-(bromochloromethyl)-5-hydroxy-2(5H)-furanone/132059-51-9	3-[bromo(chloro)methyl]-4-chloro-2-hydroxy-2H-furan-5-one	InChI=1S/C5H3BrCl2O3/c6-3(8)1-2(7)5(10)11-4(1)9/h3-4,9H	C1(C(=C(C(=O)O1)Cl)C(Cl)Br)O	ClC(C1=C(Cl)C(=O)OC1O)Br	154414	-1	PMID: 19702240
Chloro(phenyl)acetyl chloride/2-chloro-2-phenylacetyl chloride	2-chloro-2-phenylacetyl chloride	InChI=1S/C8H6Cl2O/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7H	C1=CC=C(C=C1)C(C(=O)Cl)Cl	ClC(c1ccccc1)C(=O)Cl	102902	-1	PMID: 19702240
N-Benzyl-2-chloro-2-phenylacetamide/N-Benzyl-2-chloro-2-phenylacetamide	N-benzyl-2-chloro-2-phenylacetamide	InChI=1S/C15H14ClNO/c16-14(13-9-5-2-6-10-13)15(18)17-11-12-7-3-1-4-8-12/h1-10,14H,11H2,(H,17,18)	C1=CC=C(C=C1)CNC(=O)C(C2=CC=CC=C2)Cl	ClC(c1ccccc1)C(=O)NCc1ccccc1	147187	-1	PMID: 19702240
(3aR,7aR)-2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione/ZINC95929252	(3aR,7aR)-2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione	InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2/t5-,6-/m1/s1	C1C=CC[C@@H]2[C@@H]1C(=O)N(C2=O)SC(Cl)(Cl)Cl	ClC(SN1C(=O)[C@H]2[C@H](C1=O)CC=CC2)(Cl)Cl	86336697	-1	PMID: 19702240
(S)-1,2-Dibromo-3-chloropropane/(S)-1,2-Dibromo-3-chloropropane	(2S)-1,2-dibromo-3-chloropropane	InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2/t3-/m1/s1	C([C@@H](CBr)Br)Cl	ClC[C@@H](CBr)Br	154590	-1	PMID: 19702240
(2S)-1-bromo-2,3-dichloropropane/UNII-647SK34066 component CSZDDLQVWPKXTC-GSVOUGTGSA-N	(2S)-1-bromo-2,3-dichloropropane	InChI=1S/C3H5BrCl2/c4-1-3(6)2-5/h3H,1-2H2/t3-/m1/s1	C([C@@H](CBr)Cl)Cl	ClC[C@@H](CBr)Cl	121492995	-1	PMID: 19702240
1,2-Dichloro-propane/(2R)-1,2-dichloropropane	(2R)-1,2-dichloropropane	InChI=1S/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3/t3-/m1/s1	C[C@H](CCl)Cl	ClC[C@H](Cl)C	445768	-1	PMID: 19702240
(2R)-1-chloro-2-[(2R)-1-chloropropan-2-yl]oxypropane/ZINC154448	(2R)-1-chloro-2-[(2R)-1-chloropropan-2-yl]oxypropane	InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3/t5-,6-/m1/s1	C[C@H](CCl)O[C@H](C)CCl	ClC[C@H](O[C@@H](CCl)C)C	6931072	-1	PMID: 19702240
(R)-(-)-Epichlorohydrin/(R)-(-)-Epichlorohydrin	(2R)-2-(chloromethyl)oxirane	InChI=1S/C3H5ClO/c4-1-3-2-5-3/h3H,1-2H2/t3-/m0/s1	C1[C@@H](O1)CCl	ClC[C@H]1CO1	2734062	-1	PMID: 19702240
(E)-2,4,4-trichloro-3-(chloromethyl)but-2-enoic acid/CHEMBL447049	(E)-2,4,4-trichloro-3-(chloromethyl)but-2-enoic acid	InChI=1S/C5H4Cl4O2/c6-1-2(4(8)9)3(7)5(10)11/h4H,1H2,(H,10,11)/b3-2+	C(/C(=C(/C(=O)O)\Cl)/C(Cl)Cl)Cl	ClC/C(=C(/C(=O)O)\Cl)/C(Cl)Cl	44577269	-1	PMID: 19702240
Dienochlor/Dienochlor	1,2,3,4,5-pentachloro-5-(1,2,3,4,5-pentachlorocyclopenta-2,4-dien-1-yl)cyclopenta-1,3-diene	InChI=1S/C10Cl10/c11-1-2(12)6(16)9(19,5(1)15)10(20)7(17)3(13)4(14)8(10)18	C1(=C(C(C(=C1Cl)Cl)(C2(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	ClC1=C(Cl)C(=C(C1(Cl)C1(Cl)C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl	16686	-1	PMID: 19702240
3,4-Dichloro-2(5H)-furanone/3,4-Dichloro-2(5H)-furanone	3,4-dichloro-2H-furan-5-one	InChI=1S/C4H2Cl2O2/c5-2-1-8-4(7)3(2)6/h1H2	C1C(=C(C(=O)O1)Cl)Cl	ClC1=C(Cl)C(=O)OC1	151973	-1	PMID: 19702240
2,2,4-Trichloro-1,3-cyclopentenedione/88552-47-0	2,2,4-trichlorocyclopent-4-ene-1,3-dione	InChI=1S/C5HCl3O2/c6-2-1-3(9)5(7,8)4(2)10/h1H	C1=C(C(=O)C(C1=O)(Cl)Cl)Cl	ClC1=CC(=O)C(C1=O)(Cl)Cl	150757	-1	PMID: 19702240
4,5-Dichloro-2-(methylsulfonyl)-3(2H)-pyridazinone/4,5-Dichloro-2-(methylsulfonyl)-3(2H)-pyridazinone	4,5-dichloro-2-methylsulfonylpyridazin-3-one	InChI=1S/C5H4Cl2N2O3S/c1-13(11,12)9-5(10)4(7)3(6)2-8-9/h2H,1H3	CS(=O)(=O)N1C(=O)C(=C(C=N1)Cl)Cl	Clc1c(Cl)cnn(c1=O)S(=O)(=O)C	3021848	-1	PMID: 19702240
	19-chloropentacyclo[14.2.1.03,8.09,18.012,17]nonadeca-1,3,5,7,9(18),10,12(17),13,15-nonaene	InChI=1S/C19H11Cl/c20-19-15-7-3-5-11-8-9-14-13-6-2-1-4-12(13)10-16(19)18(14)17(11)15/h1-10,19H	C1=CC=C2C3=C4C(=CC2=C1)C(C5=CC=CC(=C54)C=C3)Cl	ClC1c2cc3ccccc3c3c2c2c1cccc2cc3	21123370	-1	PMID: 19702240
7-Chlorobenz(a)anthracene/7-Chlorobenz(a)anthracene	7-chlorobenzo[a]anthracene	InChI=1S/C18H11Cl/c19-18-15-8-4-2-6-13(15)11-17-14-7-3-1-5-12(14)9-10-16(17)18/h1-11H	C1=CC=C2C(=C1)C=CC3=C(C4=CC=CC=C4C=C32)Cl	Clc1c2ccc3c(c2cc2c1cccc2)cccc3	88446	-1	PMID: 19702240
9-Chloroanthracene/9-Chloroanthracene	9-chloroanthracene	InChI=1S/C14H9Cl/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H	C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Cl	Clc1c2ccccc2cc2c1cccc2	69744	-1	PMID: 19702240
C.I. Pigment Red 4/Pigment red 4	1-[(2-chloro-4-nitrophenyl)diazenyl]naphthalen-2-ol	InChI=1S/C16H10ClN3O3/c17-13-9-11(20(22)23)6-7-14(13)18-19-16-12-4-2-1-3-10(12)5-8-15(16)21/h1-9,21H	C1=CC=C2C(=C1)C=CC(=C2N=NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)O	Clc1cc(ccc1N=Nc1c(O)ccc2c1cccc2)[N+](=O)[O-]	17778	-1	PMID: 19702240
2,1-Benzisothiazol-3-amine, 5,7-dichloro-/5,7-Dichloro-2,1-benzisothiazol-3-amine	5,7-dichloro-2,1-benzothiazol-3-amine	InChI=1S/C7H4Cl2N2S/c8-3-1-4-6(5(9)2-3)11-12-7(4)10/h1-2H,10H2	C1=C(C=C(C2=NSC(=C21)N)Cl)Cl	Clc1cc(Cl)c2c(c1)c(N)sn2	151650	-1	PMID: 19702240
Chlornitrofen/Chlornitrofen	1,3,5-trichloro-2-(4-nitrophenoxy)benzene	InChI=1S/C12H6Cl3NO3/c13-7-5-10(14)12(11(15)6-7)19-9-3-1-8(2-4-9)16(17)18/h1-6H	C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2Cl)Cl)Cl	Clc1cc(Cl)cc(c1Oc1ccc(cc1)[N+](=O)[O-])Cl	15788	-1	PMID: 19702240
6-Chlorochrysene/6-Chlorochrysene	6-chlorochrysene	InChI=1S/C18H11Cl/c19-18-11-17-13-6-2-1-5-12(13)9-10-15(17)14-7-3-4-8-16(14)18/h1-11H	C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)Cl	Clc1cc2c(c3c1cccc3)ccc1c2cccc1	56969	-1	PMID: 19702240
9-Chlorophenanthrene/9-CHLOROPHENANTHRENE	9-chlorophenanthrene	InChI=1S/C14H9Cl/c15-14-9-10-5-1-2-6-11(10)12-7-3-4-8-13(12)14/h1-9H	C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Cl	Clc1cc2ccccc2c2c1cccc2	13694	-1	PMID: 19702240
8-Nitro-2,3,7-trichlorodibenzo-p-dioxin/8-Nitro-2,3,7-trichlorodibenzo-p-dioxin	2,3,7-trichloro-8-nitrodibenzo-p-dioxin	InChI=1S/C12H4Cl3NO4/c13-5-1-9-10(2-6(5)14)20-12-4-8(16(17)18)7(15)3-11(12)19-9/h1-4H	C1=C(C(=CC2=C1OC3=CC(=C(C=C3O2)Cl)Cl)Cl)[N+](=O)[O-]	Clc1cc2Oc3cc([N+](=O)[O-])c(cc3Oc2cc1Cl)Cl	51385	-1	PMID: 19702240
7-Nitro-2,3-dichlorodibenzo-p-dioxin/2,3-dichloro-7-nitrodibenzo-p-dioxin	2,3-dichloro-7-nitrodibenzo-p-dioxin	InChI=1S/C12H5Cl2NO4/c13-7-4-11-12(5-8(7)14)19-10-3-6(15(16)17)1-2-9(10)18-11/h1-5H	C1=CC2=C(C=C1[N+](=O)[O-])OC3=CC(=C(C=C3O2)Cl)Cl	Clc1cc2Oc3cc(ccc3Oc2cc1Cl)[N+](=O)[O-]	51387	-1	PMID: 19702240
2,4-Dichlorobenzoyl chloride/2,4-Dichlorobenzoyl chloride	2,4-dichlorobenzoyl chloride	InChI=1S/C7H3Cl3O/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H	C1=CC(=C(C=C1Cl)Cl)C(=O)Cl	Clc1ccc(c(c1)Cl)C(=O)Cl	66645	-1	PMID: 19702240
1-((2,4-Dichlorophenyl)methyl)-5-nitro-1H-benzimidazole-2-carboxaldehyde, O-((2-nitrophenyl)methyl)oxime/150445-98-0	(E)-1-[1-[(2,4-dichlorophenyl)methyl]-5-nitrobenzimidazol-2-yl]-N-[(2-nitrophenyl)methoxy]methanimine	InChI=1S/C22H15Cl2N5O5/c23-16-6-5-14(18(24)9-16)12-27-21-8-7-17(28(30)31)10-19(21)26-22(27)11-25-34-13-15-3-1-2-4-20(15)29(32)33/h1-11H,12-13H2/b25-11+	C1=CC=C(C(=C1)CO/N=C/C2=NC3=C(N2CC4=C(C=C(C=C4)Cl)Cl)C=CC(=C3)[N+](=O)[O-])[N+](=O)[O-]	Clc1ccc(c(c1)Cl)Cn1c(/C=N/OCc2ccccc2[N+](=O)[O-])nc2c1ccc(c2)[N+](=O)[O-]	9577194	-1	PMID: 19702240
Acetamide, N-(4-(2,4-dichlorophenoxy)phenyl)-N-hydroxy-/Acetamide, N-(4-(2,4-dichlorophenoxy)phenyl)-N-hydroxy-	N-[4-(2,4-dichlorophenoxy)phenyl]-N-hydroxyacetamide	InChI=1S/C14H11Cl2NO3/c1-9(18)17(19)11-3-5-12(6-4-11)20-14-7-2-10(15)8-13(14)16/h2-8,19H,1H3	CC(=O)N(C1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl)O	Clc1ccc(c(c1)Cl)Oc1ccc(cc1)N(C(=O)C)O	150506	-1	PMID: 19702240
5-Chloro-2-nitroaniline/5-Chloro-2-nitroaniline	5-chloro-2-nitroaniline	InChI=1S/C6H5ClN2O2/c7-4-1-2-6(9(10)11)5(8)3-4/h1-3H,8H2	C1=CC(=C(C=C1Cl)N)[N+](=O)[O-]	Clc1ccc(c(c1)N)[N+](=O)[O-]	74218	-1	PMID: 19702240
C.I. Pigment red 2/Pigment Red 2	4-[(2,5-dichlorophenyl)diazenyl]-3-hydroxy-N-phenylnaphthalene-2-carboxamide	InChI=1S/C23H15Cl2N3O2/c24-15-10-11-19(25)20(13-15)27-28-21-17-9-5-4-6-14(17)12-18(22(21)29)23(30)26-16-7-2-1-3-8-16/h1-13,29H,(H,26,30)	C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C(=C2O)N=NC4=C(C=CC(=C4)Cl)Cl	Clc1ccc(c(c1)N=Nc1c(O)c(cc2c1cccc2)C(=O)Nc1ccccc1)Cl	22399	-1	PMID: 19702240
4-Chloro-4'-nitrostilbene/4-Chloro-4'-nitrostilbene	1-[(E)-2-(4-chlorophenyl)ethenyl]-4-nitrobenzene	InChI=1S/C14H10ClNO2/c15-13-7-3-11(4-8-13)1-2-12-5-9-14(10-6-12)16(17)18/h1-10H/b2-1+	C1=CC(=CC=C1/C=C/C2=CC=C(C=C2)Cl)[N+](=O)[O-]	Clc1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-]	5905197	-1	PMID: 19702240
4-Chloro-N-(1-(4-chlorobenzoyl)-5-nitro-2,1-benzisothiazol-3(1H)-ylidene)benzamide/106532-74-5	4-chloro-N-[1-(4-chlorobenzoyl)-5-nitro-2,1-benzothiazol-3-ylidene]benzamide	InChI=1S/C21H11Cl2N3O4S/c22-14-5-1-12(2-6-14)19(27)24-20-17-11-16(26(29)30)9-10-18(17)25(31-20)21(28)13-3-7-15(23)8-4-13/h1-11H	C1=CC(=CC=C1C(=O)N=C2C3=C(C=CC(=C3)[N+](=O)[O-])N(S2)C(=O)C4=CC=C(C=C4)Cl)Cl	Clc1ccc(cc1)C(=O)N=c1sn(c2c1cc(cc2)[N+](=O)[O-])C(=O)c1ccc(cc1)Cl	13683727	-1	PMID: 19702240
Benzamide, N-((4-chlorobenzoyl)oxy)-N-(phenylmethoxy)-/220168-45-6	[benzoyl(phenylmethoxy)amino] 4-chlorobenzoate	InChI=1S/C21H16ClNO4/c22-19-13-11-18(12-14-19)21(25)27-23(20(24)17-9-5-2-6-10-17)26-15-16-7-3-1-4-8-16/h1-14H,15H2	C1=CC=C(C=C1)CON(C(=O)C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)Cl	Clc1ccc(cc1)C(=O)ON(C(=O)c1ccccc1)OCc1ccccc1	3025965	-1	PMID: 19702240
Imidazo(2,1-b)thiazole, 6-(p-chlorophenyl)-5-nitro-/106671-89-0	6-(4-chlorophenyl)-5-nitroimidazo[2,1-b][1,3]thiazole	InChI=1S/C11H6ClN3O2S/c12-8-3-1-7(2-4-8)9-10(15(16)17)14-5-6-18-11(14)13-9/h1-6H	C1=CC(=CC=C1C2=C(N3C=CSC3=N2)[N+](=O)[O-])Cl	Clc1ccc(cc1)c1nc2n(c1[N+](=O)[O-])ccs2	153234	-1	PMID: 19702240
Imidazo(2,1-b)thiazole, 2,3-dihydro-6-(p-chlorophenyl)-5-nitro-/106636-49-1	6-(4-chlorophenyl)-5-nitro-2,3-dihydroimidazo[2,1-b][1,3]thiazole	InChI=1S/C11H8ClN3O2S/c12-8-3-1-7(2-4-8)9-10(15(16)17)14-5-6-18-11(14)13-9/h1-4H,5-6H2	C1CSC2=NC(=C(N21)[N+](=O)[O-])C3=CC=C(C=C3)Cl	Clc1ccc(cc1)c1nc2n(c1[N+](=O)[O-])CCS2	153232	-1	PMID: 19702240
