Title/Synonyms	IUPAC	InChI	Isomeric_SMILES	Canonical_SMILES	PUBCHEM_CID	Status	Source
[(5-Morpholin-4-yl-2-furyl)methylene]methane-1,1-dicarbonitrile/63353-06-0	2-[(5-morpholin-4-ylfuran-2-yl)methylidene]propanedinitrile	InChI=1S/C12H11N3O2/c13-8-10(9-14)7-11-1-2-12(17-11)15-3-5-16-6-4-15/h1-2,7H,3-6H2	C1COCCN1C2=CC=C(O2)C=C(C#N)C#N	N#CC(=Cc1ccc(o1)N1CCOCC1)C#N	4422074	0	AID_1259312_datatable_inactive
2,6-diamino-4-(5-nitrothiophen-2-yl)-4H-thiopyran-3,5-dicarbonitrile/2,6-diamino-4-(5-nitro(2-thienyl))-4H-thiin-3,5-dicarbonitrile	2,6-diamino-4-(5-nitrothiophen-2-yl)-4H-thiopyran-3,5-dicarbonitrile	InChI=1S/C11H7N5O2S2/c12-3-5-9(6(4-13)11(15)20-10(5)14)7-1-2-8(19-7)16(17)18/h1-2,9H,14-15H2	C1=C(SC(=C1)[N+](=O)[O-])C2C(=C(SC(=C2C#N)N)N)C#N	N#CC1=C(N)SC(=C(C1c1ccc(s1)[N+](=O)[O-])C#N)N	3439990	0	AID_1259312_datatable_inactive
2-Amino-4-(5-ethyl-4-nitro-thiophen-2-yl)-5,6,7,8,9,10-hexahydro-cycloocta[b]pyridine-3-carbonitrile/MLS000562228	2-amino-4-(5-ethyl-4-nitrothiophen-2-yl)-5,6,7,8,9,10-hexahydrocycloocta[b]pyridine-3-carbonitrile	InChI=1S/C18H20N4O2S/c1-2-15-14(22(23)24)9-16(25-15)17-11-7-5-3-4-6-8-13(11)21-18(20)12(17)10-19/h9H,2-8H2,1H3,(H2,20,21)	CCC1=C(C=C(S1)C2=C(C(=NC3=C2CCCCCC3)N)C#N)[N+](=O)[O-]	N#Cc1c(N)nc2c(c1c1cc(c(s1)CC)[N+](=O)[O-])CCCCCC2	1050522	0	AID_1259312_datatable_inactive
5-[(Dimethylamino)methylene]-6-imino-1,3-dimethyl-1,3-dihydropyrimidine-2,4-di one/AKOS015866807	(5E)-5-(dimethylaminomethylidene)-6-imino-1,3-dimethyl-1,3-diazinane-2,4-dione	InChI=1S/C9H14N4O2/c1-11(2)5-6-7(10)12(3)9(15)13(4)8(6)14/h5,10H,1-4H3/b6-5+,10-7?	CN1C(=N)/C(=C\N(C)C)/C(=O)N(C1=O)C	CN(/C=C/1\C(=N)N(C)C(=O)N(C1=O)C)C	13194068	0	AID_1259312_datatable_inactive
tert-butyl 6-amino-5-cyano-10-methylspiro[4H-pyrano[2,3-c]pyrazole-4,4'-piperi dine]-3-carboxylate/TimTec1_001304	tert-butyl 6-amino-5-cyano-1'-methylspiro[2H-pyrano[2,3-c]pyrazole-4,4'-piperidine]-3-carboxylate	InChI=1S/C17H23N5O3/c1-16(2,3)25-15(23)12-11-14(21-20-12)24-13(19)10(9-18)17(11)5-7-22(4)8-6-17/h5-8,19H2,1-4H3,(H,20,21)	CC(C)(C)OC(=O)C1=C2C(=NN1)OC(=C(C23CCN(CC3)C)C#N)N	N#CC1=C(N)Oc2c(C31CCN(CC3)C)c([nH]n2)C(=O)OC(C)(C)C	670458	0	AID_1259312_datatable_inactive
Vitamin P/Vitamin P	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one	InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O	Oc1cc(O)c2c(c1)oc(c(c2=O)OC1OC(COC2OC(C)C(C(C2O)O)O)C(C(C1O)O)O)c1ccc(c(c1)O)O	5293655	0	AID_1259312_datatable_inactive
2-(3-Chloro-2-hydroxypropyl)isoindoline-1,3-dione/19667-37-9	2-(3-chloro-2-hydroxypropyl)isoindole-1,3-dione	InChI=1S/C11H10ClNO3/c12-5-7(14)6-13-10(15)8-3-1-2-4-9(8)11(13)16/h1-4,7,14H,5-6H2	C1=CC=C2C(=C1)C(=O)N(C2=O)CC(CCl)O	ClCC(CN1C(=O)c2c(C1=O)cccc2)O	262103	0	AID_1259312_datatable_inactive
5-(3-bromophenyl)-1-methyl-5,11-dihydro-1H-indeno[2',1':5,6]pyrido[2,3-d]pyrimidine-2,4,6(3H)-trione/5-(3-bromophenyl)-1-methyl-5,11-dihydro-1H-indeno[2',1':5,6]pyrido[2,3-d]pyrimidine-2,4,6(3H)-trione	2-(3-bromophenyl)-7-methyl-5,7,9-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),3(8),11,13,15-pentaene-4,6,17-trione	InChI=1S/C21H14BrN3O3/c1-25-19-16(20(27)24-21(25)28)14(10-5-4-6-11(22)9-10)15-17(23-19)12-7-2-3-8-13(12)18(15)26/h2-9,14,23H,1H3,(H,24,27,28)	CN1C2=C(C(C3=C(N2)C4=CC=CC=C4C3=O)C5=CC(=CC=C5)Br)C(=O)NC1=O	Brc1cccc(c1)C1C2=C(Nc3c1c(=O)[nH]c(=O)n3C)c1c(C2=O)cccc1	3132057	0	AID_1259312_datatable_inactive
5-[(4-Iodophenoxy)methyl]furan-2-carboxylic acid/406470-50-6	5-[(4-iodophenoxy)methyl]furan-2-carboxylic acid	InChI=1S/C12H9IO4/c13-8-1-3-9(4-2-8)16-7-10-5-6-11(17-10)12(14)15/h1-6H,7H2,(H,14,15)	C1=CC(=CC=C1OCC2=CC=C(O2)C(=O)O)I	Ic1ccc(cc1)OCc1ccc(o1)C(=O)O	580493	0	AID_1259312_datatable_inactive
1-N,1-N,4-N,4-N-tetramethylpiperazine-1,4-dicarboxamide/21579-91-9	1-N,1-N,4-N,4-N-tetramethylpiperazine-1,4-dicarboxamide	InChI=1S/C10H20N4O2/c1-11(2)9(15)13-5-7-14(8-6-13)10(16)12(3)4/h5-8H2,1-4H3	CN(C)C(=O)N1CCN(CC1)C(=O)N(C)C	CN(C(=O)N1CCN(CC1)C(=O)N(C)C)C	654698	0	AID_1259312_datatable_inactive
adamantanyl-N-(1-oxo(3-hydroisobenzofuran-5-yl))carboxamide/SMR000130006	N-(1-oxo-3H-2-benzofuran-5-yl)adamantane-1-carboxamide	InChI=1S/C19H21NO3/c21-17-16-2-1-15(6-14(16)10-23-17)20-18(22)19-7-11-3-12(8-19)5-13(4-11)9-19/h1-2,6,11-13H,3-5,7-10H2,(H,20,22)	C1C2CC3CC1CC(C2)(C3)C(=O)NC4=CC5=C(C=C4)C(=O)OC5	O=C(C12CC3CC(C2)CC(C1)C3)Nc1ccc2c(c1)COC2=O	4664941	0	AID_1259312_datatable_inactive
methyl 7-(1,3-benzodioxol-5-yl)-5-methyl-3-oxo-2,3-dihydro-7H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate/methyl 7-(1,3-benzodioxol-5-yl)-5-methyl-3-oxo-2,3-dihydro-7H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate	methyl 7-(1,3-benzodioxol-5-yl)-5-methyl-3-oxo-7H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate	InChI=1S/C16H14N2O5S/c1-8-13(15(20)21-2)14(17-16-18(8)12(19)6-24-16)9-3-4-10-11(5-9)23-7-22-10/h3-5,14H,6-7H2,1-2H3	CC1=C(C(N=C2N1C(=O)CS2)C3=CC4=C(C=C3)OCO4)C(=O)OC	COC(=O)C1=C(C)N2C(=NC1c1ccc3c(c1)OCO3)SCC2=O	2864695	0	AID_1259312_datatable_inactive
N-(1-oxo(3-hydroisobenzofuran-5-yl))(4-oxo(3-hydrophthalazinyl))carboxamide/ZINC8783067	4-oxo-N-(1-oxo-3H-2-benzofuran-5-yl)-3H-phthalazine-1-carboxamide	InChI=1S/C17H11N3O4/c21-15-13-4-2-1-3-12(13)14(19-20-15)16(22)18-10-5-6-11-9(7-10)8-24-17(11)23/h1-7H,8H2,(H,18,22)(H,20,21)	C1C2=C(C=CC(=C2)NC(=O)C3=NNC(=O)C4=CC=CC=C43)C(=O)O1	O=C(c1n[nH]c(=O)c2c1cccc2)Nc1ccc2c(c1)COC2=O	24208030	0	AID_1259312_datatable_inactive
[2-(Phenoxymethyl)-4,5-dihydro-1,3-oxazole-4,4-diyl]dimethanol/[2-(phenoxymethyl)-4,5-dihydro-1,3-oxazole-4,4-diyl]dimethanol	[4-(hydroxymethyl)-2-(phenoxymethyl)-5H-1,3-oxazol-4-yl]methanol	InChI=1S/C12H15NO4/c14-7-12(8-15)9-17-11(13-12)6-16-10-4-2-1-3-5-10/h1-5,14-15H,6-9H2	C1C(N=C(O1)COC2=CC=CC=C2)(CO)CO	OCC1(CO)COC(=N1)COc1ccccc1	1511091	0	AID_1259312_datatable_inactive
1H-Benzimidazol-2-yl(phenyl)methanol/1H-Benzimidazol-2-yl(phenyl)methanol	1H-benzimidazol-2-yl(phenyl)methanol	InChI=1S/C14H12N2O/c17-13(10-6-2-1-3-7-10)14-15-11-8-4-5-9-12(11)16-14/h1-9,13,17H,(H,15,16)	C1=CC=C(C=C1)C(C2=NC3=CC=CC=C3N2)O	OC(c1nc2c([nH]1)cccc2)c1ccccc1	5792	0	AID_1259312_datatable_inactive
(6-Methoxy-1,3-benzodioxol-5-yl)amine/69151-32-2	6-methoxy-1,3-benzodioxol-5-amine	InChI=1S/C8H9NO3/c1-10-6-3-8-7(2-5(6)9)11-4-12-8/h2-3H,4,9H2,1H3	COC1=CC2=C(C=C1N)OCO2	COc1cc2OCOc2cc1N	15825741	0	AID_1259312_datatable_inactive
(Dibenzo[b,d]furan-2-ylsulfonyl)[(4-ethylphenyl)ethyl]amine/N-[1-(4-ethylphenyl)ethyl]dibenzo[b,d]furan-2-sulfonamide	N-[1-(4-ethylphenyl)ethyl]dibenzofuran-2-sulfonamide	InChI=1S/C22H21NO3S/c1-3-16-8-10-17(11-9-16)15(2)23-27(24,25)18-12-13-22-20(14-18)19-6-4-5-7-21(19)26-22/h4-15,23H,3H2,1-2H3	CCC1=CC=C(C=C1)C(C)NS(=O)(=O)C2=CC3=C(C=C2)OC4=CC=CC=C43	CCc1ccc(cc1)C(NS(=O)(=O)c1ccc2c(c1)c1ccccc1o2)C	2920458	0	AID_1259312_datatable_inactive
1-(2-chloro-4-nitro-1H-imidazol-1-yl)-3-phenoxypropan-2-ol/1-(2-chloro-4-nitro-1H-imidazol-1-yl)-3-phenoxypropan-2-ol	1-(2-chloro-4-nitroimidazol-1-yl)-3-phenoxypropan-2-ol	InChI=1S/C12H12ClN3O4/c13-12-14-11(16(18)19)7-15(12)6-9(17)8-20-10-4-2-1-3-5-10/h1-5,7,9,17H,6,8H2	C1=CC=C(C=C1)OCC(CN2C=C(N=C2Cl)[N+](=O)[O-])O	OC(Cn1cc(nc1Cl)[N+](=O)[O-])COc1ccccc1	24207754	0	AID_1259312_datatable_inactive
4-Bromo-N-(4-pyridyl)benzenesulfonamide/3763-34-6	4-bromo-N-pyridin-4-ylbenzenesulfonamide	InChI=1S/C11H9BrN2O2S/c12-9-1-3-11(4-2-9)17(15,16)14-10-5-7-13-8-6-10/h1-8H,(H,13,14)	C1=CC(=CC=C1S(=O)(=O)NC2=CC=NC=C2)Br	Brc1ccc(cc1)S(=O)(=O)Nc1ccncc1	669306	0	AID_1259312_datatable_inactive
1-(1,3-Benzodioxol-5-ylmethyl)-4-[4-(4-methoxyphenyl)-1,3-thiazol-2-yl]piperazine/SMR000080863	2-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]-4-(4-methoxyphenyl)-1,3-thiazole	InChI=1S/C22H23N3O3S/c1-26-18-5-3-17(4-6-18)19-14-29-22(23-19)25-10-8-24(9-11-25)13-16-2-7-20-21(12-16)28-15-27-20/h2-7,12,14H,8-11,13,15H2,1H3	COC1=CC=C(C=C1)C2=CSC(=N2)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5	COc1ccc(cc1)c1csc(n1)N1CCN(CC1)Cc1ccc2c(c1)OCO2	1247999	0	AID_1259312_datatable_inactive
2-Cyano-2-(1-methyl-2-oxobenzo[d]azolin-3-ylidene)acetamide/2-cyano-2-(1-methyl-2-oxobenzo[d]azolin-3-ylidene)acetamide	(2Z)-2-cyano-2-(1-methyl-2-oxoindol-3-ylidene)acetamide	InChI=1S/C12H9N3O2/c1-15-9-5-3-2-4-7(9)10(12(15)17)8(6-13)11(14)16/h2-5H,1H3,(H2,14,16)/b10-8-	CN1C2=CC=CC=C2/C(=C(\C#N)/C(=O)N)/C1=O	N#C/C(=C/1\c2ccccc2N(C1=O)C)/C(=O)N	6537477	0	AID_1259312_datatable_inactive
2-[(2,4,6-Trimethylphenyl)methylidene]propanedinitrile/2-[(2,4,6-trimethylphenyl)methylidene]propanedinitrile	2-[(2,4,6-trimethylphenyl)methylidene]propanedinitrile	InChI=1S/C13H12N2/c1-9-4-10(2)13(11(3)5-9)6-12(7-14)8-15/h4-6H,1-3H3	CC1=CC(=C(C(=C1)C)C=C(C#N)C#N)C	N#CC(=Cc1c(C)cc(cc1C)C)C#N	593057	0	AID_1259312_datatable_inactive
2,4,6-trimethyl-N-(2-methylpropyl)benzenesulfonamide/2,4,6-trimethyl-N-(2-methylpropyl)benzenesulfonamide	2,4,6-trimethyl-N-(2-methylpropyl)benzenesulfonamide	InChI=1S/C13H21NO2S/c1-9(2)8-14-17(15,16)13-11(4)6-10(3)7-12(13)5/h6-7,9,14H,8H2,1-5H3	CC1=CC(=C(C(=C1)C)S(=O)(=O)NCC(C)C)C	CC(CNS(=O)(=O)c1c(C)cc(cc1C)C)C	668984	0	AID_1259312_datatable_inactive
2-(Phenylsulfonyl)thiophene/2-(phenylsulfonyl)thiophene	2-(benzenesulfonyl)thiophene	InChI=1S/C10H8O2S2/c11-14(12,10-7-4-8-13-10)9-5-2-1-3-6-9/h1-8H	C1=CC=C(C=C1)S(=O)(=O)C2=CC=CS2	O=S(=O)(c1cccs1)c1ccccc1	284324	0	AID_1259312_datatable_inactive
(3-methyl-4-oxo(3-hydrophthalazinyl))-N-prop-2-enylcarboxamide/(3-methyl-4-oxo(3-hydrophthalazinyl))-N-prop-2-enylcarboxamide	3-methyl-4-oxo-N-prop-2-enylphthalazine-1-carboxamide	InChI=1S/C13H13N3O2/c1-3-8-14-12(17)11-9-6-4-5-7-10(9)13(18)16(2)15-11/h3-7H,1,8H2,2H3,(H,14,17)	CN1C(=O)C2=CC=CC=C2C(=N1)C(=O)NCC=C	C=CCNC(=O)c1nn(C)c(=O)c2c1cccc2	2449801	0	AID_1259312_datatable_inactive
2-[(1,2,5-Trimethylpyrrol-3-yl)methylene]-1,3-thiazolidino[3,2-a]benzimidazol-3-one/ZINC29099	(2E)-2-[(1,2,5-trimethylpyrrol-3-yl)methylidene]-[1,3]thiazolo[3,2-a]benzimidazol-1-one	InChI=1S/C17H15N3OS/c1-10-8-12(11(2)19(10)3)9-15-16(21)20-14-7-5-4-6-13(14)18-17(20)22-15/h4-9H,1-3H3/b15-9+	CC1=CC(=C(N1C)C)/C=C/2\C(=O)N3C4=CC=CC=C4N=C3S2	Cn1c(C)cc(c1C)/C=c\1/sc2n(c1=O)c1c(n2)cccc1	668727	0	AID_1259312_datatable_inactive
1-[3-(Dimethylamino)propyl]-4-(2-furylcarbonyl)-3-hydroxy-5-(5-methyl(2-furyl))-3-pyrrolin-2-one/HMS1586P09	1-[3-(dimethylamino)propyl]-3-(furan-2-carbonyl)-4-hydroxy-2-(5-methylfuran-2-yl)-2H-pyrrol-5-one	InChI=1S/C19H22N2O5/c1-12-7-8-13(26-12)16-15(17(22)14-6-4-11-25-14)18(23)19(24)21(16)10-5-9-20(2)3/h4,6-8,11,16,23H,5,9-10H2,1-3H3	CC1=CC=C(O1)C2C(=C(C(=O)N2CCCN(C)C)O)C(=O)C3=CC=CO3	CN(CCCN1C(c2ccc(o2)C)C(=C(C1=O)O)C(=O)c1ccco1)C	2910098	0	AID_1259312_datatable_inactive
3-(Pyrrolidin-1-ylsulfonyl)aniline/91619-38-4	3-pyrrolidin-1-ylsulfonylaniline	InChI=1S/C10H14N2O2S/c11-9-4-3-5-10(8-9)15(13,14)12-6-1-2-7-12/h3-5,8H,1-2,6-7,11H2	C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)N	Nc1cccc(c1)S(=O)(=O)N1CCCC1	2794790	0	AID_1259312_datatable_inactive
5-[(4-Iodophenoxy)methyl](2-furyl) pyrrolidinyl ketone/Oprea1_830966	[5-[(4-iodophenoxy)methyl]furan-2-yl]-pyrrolidin-1-ylmethanone	InChI=1S/C16H16INO3/c17-12-3-5-13(6-4-12)20-11-14-7-8-15(21-14)16(19)18-9-1-2-10-18/h3-8H,1-2,9-11H2	C1CCN(C1)C(=O)C2=CC=C(O2)COC3=CC=C(C=C3)I	Ic1ccc(cc1)OCc1ccc(o1)C(=O)N1CCCC1	1269626	0	AID_1259312_datatable_inactive
6'-Amino-3'-methyl-2'H-spiro[cyclohexane-1,4'-pyrano[2,3-c]pyrazole]-5'-carbonitrile/300839-23-0	6-amino-3-methylspiro[2H-pyrano[2,3-c]pyrazole-4,1'-cyclohexane]-5-carbonitrile	InChI=1S/C13H16N4O/c1-8-10-12(17-16-8)18-11(15)9(7-14)13(10)5-3-2-4-6-13/h2-6,15H2,1H3,(H,16,17)	CC1=C2C(=NN1)OC(=C(C23CCCCC3)C#N)N	N#CC1=C(N)Oc2c(C31CCCCC3)c(C)[nH]n2	608372	0	AID_1259312_datatable_inactive
1-Morpholin-4-yl-2-(morpholin-4-ylsulfonyl)-4-nitrobenzene/4-[(2-morpholin-4-yl-5-nitrophenyl)sulfonyl]morpholine	4-(2-morpholin-4-ylsulfonyl-4-nitrophenyl)morpholine	InChI=1S/C14H19N3O6S/c18-17(19)12-1-2-13(15-3-7-22-8-4-15)14(11-12)24(20,21)16-5-9-23-10-6-16/h1-2,11H,3-10H2	C1COCCN1C2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)N3CCOCC3	[O-][N+](=O)c1ccc(c(c1)S(=O)(=O)N1CCOCC1)N1CCOCC1	3897576	0	AID_1259312_datatable_inactive
N-((4S,1R,2R)bicyclo[2.2.1]hept-2-yl)-2-phenylthiopropanamide/N-((4S,1R,2R)bicyclo[2.2.1]hept-2-yl)-2-phenylthiopropanamide	N-[(1R,2R,4S)-2-bicyclo[2.2.1]heptanyl]-2-phenylsulfanylpropanamide	InChI=1S/C16H21NOS/c1-11(19-14-5-3-2-4-6-14)16(18)17-15-10-12-7-8-13(15)9-12/h2-6,11-13,15H,7-10H2,1H3,(H,17,18)/t11?,12-,13+,15+/m0/s1	CC(C(=O)N[C@@H]1C[C@H]2CC[C@@H]1C2)SC3=CC=CC=C3	O=C(C(Sc1ccccc1)C)N[C@@H]1C[C@@H]2C[C@H]1CC2	21216303	0	AID_1259312_datatable_inactive
3-Acetylbenzo[d]thiazol-2(3H)-one/3-Acetylbenzo[d]thiazol-2(3H)-one	3-acetyl-1,3-benzothiazol-2-one	InChI=1S/C9H7NO2S/c1-6(11)10-7-4-2-3-5-8(7)13-9(10)12/h2-5H,1H3	CC(=O)N1C2=CC=CC=C2SC1=O	CC(=O)n1c(=O)sc2c1cccc2	689052	0	AID_1259312_datatable_inactive
4-Chlorophenyl methyl sulfone/4-Chlorophenyl methyl sulfone	1-chloro-4-methylsulfonylbenzene	InChI=1S/C7H7ClO2S/c1-11(9,10)7-4-2-6(8)3-5-7/h2-5H,1H3	CS(=O)(=O)C1=CC=C(C=C1)Cl	Clc1ccc(cc1)S(=O)(=O)C	7395	0	AID_1259312_datatable_inactive
4-dimethoxyphosphoryl-2-(1-naphthalenyl)-N-(phenylmethyl)-5-oxazolamine/MLS000582597	N-benzyl-4-dimethoxyphosphoryl-2-naphthalen-1-yl-1,3-oxazol-5-amine	InChI=1S/C22H21N2O4P/c1-26-29(25,27-2)22-21(23-15-16-9-4-3-5-10-16)28-20(24-22)19-14-8-12-17-11-6-7-13-18(17)19/h3-14,23H,15H2,1-2H3	COP(=O)(C1=C(OC(=N1)C2=CC=CC3=CC=CC=C32)NCC4=CC=CC=C4)OC	COP(=O)(c1nc(oc1NCc1ccccc1)c1cccc2c1cccc2)OC	4651152	0	AID_1259312_datatable_inactive
Sulfabenz/4-Amino-N-phenylbenzenesulfonamide	4-amino-N-phenylbenzenesulfonamide	InChI=1S/C12H12N2O2S/c13-10-6-8-12(9-7-10)17(15,16)14-11-4-2-1-3-5-11/h1-9,14H,13H2	C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N	Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1	31390	0	AID_1259312_datatable_inactive
5-({[(Dipropylamino)thioxomethyl]amino}azamethylene)-1,3-dihydropyrimidine-2,4,6-trione/ZINC6138610	3-[(6-hydroxy-2,4-dioxo-1H-pyrimidin-5-yl)imino]-1,1-dipropylthiourea	InChI=1S/C11H17N5O3S/c1-3-5-16(6-4-2)11(20)15-14-7-8(17)12-10(19)13-9(7)18/h3-6H2,1-2H3,(H3,12,13,17,18,19)	CCCN(CCC)C(=S)N=NC1=C(NC(=O)NC1=O)O	CCCN(C(=S)N=Nc1c(O)[nH]c(=O)[nH]c1=O)CCC	4001012	0	AID_1259312_datatable_inactive
3-(3-Methoxypropyl)-5-(2-thienylmethylene)-2-thioxo-1,3-thiazolidin-4-one/ZINC2315019	(5Z)-3-(3-methoxypropyl)-2-sulfanylidene-5-(thiophen-2-ylmethylidene)-1,3-thiazolidin-4-one	InChI=1S/C12H13NO2S3/c1-15-6-3-5-13-11(14)10(18-12(13)16)8-9-4-2-7-17-9/h2,4,7-8H,3,5-6H2,1H3/b10-8-	COCCCN1C(=O)/C(=C/C2=CC=CS2)/SC1=S	COCCCN1C(=S)S/C(=C\c2cccs2)/C1=O	1931714	0	AID_1259312_datatable_inactive
5-Sulfosalicylic acid dihydrate/5965-83-3	2-hydroxy-5-sulfobenzoic acid;dihydrate	InChI=1S/C7H6O6S.2H2O/c8-6-2-1-4(14(11,12)13)3-5(6)7(9)10;;/h1-3,8H,(H,9,10)(H,11,12,13);2*1H2	C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O.O.O	OC(=O)c1cc(ccc1O)S(=O)(=O)O.O.O	2723734	0	AID_1259312_datatable_inactive
5-{5-[(4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene)methyl]-2-furyl}-2H-benzo[c]az olidine-1,3-dione/SCHEMBL13586994	5-[5-[(E)-(4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene)methyl]furan-2-yl]isoindole-1,3-dione	InChI=1S/C16H8N2O4S2/c19-13-9-3-1-7(5-10(9)14(20)17-13)11-4-2-8(22-11)6-12-15(21)18-16(23)24-12/h1-6H,(H,17,19,20)(H,18,21,23)/b12-6+	C1=CC2=C(C=C1C3=CC=C(O3)/C=C/4\C(=O)NC(=S)S4)C(=O)NC2=O	S=C1S/C(=C/c2ccc(o2)c2ccc3c(c2)C(=O)NC3=O)/C(=O)N1	1270528	0	AID_1259312_datatable_inactive
Podocarpic acid/Podocarpic acid	(1S,4aS,10aR)-6-hydroxy-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid	InChI=1S/C17H22O3/c1-16-8-3-9-17(2,15(19)20)14(16)7-5-11-4-6-12(18)10-13(11)16/h4,6,10,14,18H,3,5,7-9H2,1-2H3,(H,19,20)/t14-,16-,17+/m1/s1	C[C@]12CCC[C@]([C@@H]1CCC3=C2C=C(C=C3)O)(C)C(=O)O	Oc1ccc2c(c1)[C@@]1(C)CCC[C@]([C@@H]1CC2)(C)C(=O)O	93017	0	AID_1259312_datatable_inactive
1,4-Dimethylquinoxaline-2,3-dione/1,4-dimethylquinoxaline-2,3-dione	1,4-dimethylquinoxaline-2,3-dione	InChI=1S/C10H10N2O2/c1-11-7-5-3-4-6-8(7)12(2)10(14)9(11)13/h3-6H,1-2H3	CN1C2=CC=CC=C2N(C(=O)C1=O)C	O=c1n(C)c2ccccc2n(c1=O)C	351421	0	AID_1259312_datatable_inactive
Flunarizine/flunarizine	1-[bis(4-fluorophenyl)methyl]-4-[(E)-3-phenylprop-2-enyl]piperazine	InChI=1S/C26H26F2N2/c27-24-12-8-22(9-13-24)26(23-10-14-25(28)15-11-23)30-19-17-29(18-20-30)16-4-7-21-5-2-1-3-6-21/h1-15,26H,16-20H2/b7-4+	C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)C/C=C/c1ccccc1	941361	0	AID_1259312_datatable_inactive
N-{4-amino-6-[1-(ethylsulfanyl)ethyl]-1,3,5-triazin-2-yl}-N-(2-methoxyphenyl)amine/N-{4-amino-6-[1-(ethylsulfanyl)ethyl]-1,3,5-triazin-2-yl}-N-(2-methoxyphenyl)amine	6-(1-ethylsulfanylethyl)-2-N-(2-methoxyphenyl)-1,3,5-triazine-2,4-diamine	InChI=1S/C14H19N5OS/c1-4-21-9(2)12-17-13(15)19-14(18-12)16-10-7-5-6-8-11(10)20-3/h5-9H,4H2,1-3H3,(H3,15,16,17,18,19)	CCSC(C)C1=NC(=NC(=N1)NC2=CC=CC=C2OC)N	CCSC(c1nc(nc(n1)N)Nc1ccccc1OC)C	16762881	0	AID_1259312_datatable_inactive
N-cyclohexyl-N-ethyl-2-(2-thienyl)acetamide/N-cyclohexyl-N-ethyl-2-(2-thienyl)acetamide	N-cyclohexyl-N-ethyl-2-thiophen-2-ylacetamide	InChI=1S/C14H21NOS/c1-2-15(12-7-4-3-5-8-12)14(16)11-13-9-6-10-17-13/h6,9-10,12H,2-5,7-8,11H2,1H3	CCN(C1CCCCC1)C(=O)CC2=CC=CS2	CCN(C(=O)Cc1cccs1)C1CCCCC1	670135	0	AID_1259312_datatable_inactive
2,3,3a,4,5,6-Hexahydro-1H-pyrazino[3,2,1-jk]carbazol-8-ol/2,3,3a,4,5,6-Hexahydro-1H-pyrazino[3,2,1-jk]carbazol-8-ol	1,4-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-9(16),10(15),11,13-tetraen-12-ol	InChI=1S/C14H16N2O/c17-9-4-5-13-11(8-9)10-2-1-3-12-14(10)16(13)7-6-15-12/h4-5,8,12,15,17H,1-3,6-7H2	C1CC2C3=C(C1)C4=C(N3CCN2)C=CC(=C4)O	Oc1ccc2c(c1)c1CCCC3c1n2CCN3	608195	0	AID_1259312_datatable_inactive
1-Isopropyl-5-oxopyrrolidine-3-carboxylic acid/299920-47-1	5-oxo-1-propan-2-ylpyrrolidine-3-carboxylic acid	InChI=1S/C8H13NO3/c1-5(2)9-4-6(8(11)12)3-7(9)10/h5-6H,3-4H2,1-2H3,(H,11,12)	CC(C)N1CC(CC1=O)C(=O)O	CC(N1CC(CC1=O)C(=O)O)C	3151004	0	AID_1259312_datatable_inactive
